"country"	"YEAR"	"AGE"	"SEX"	"SCHOOL"	"prop_union2"	"prop_child2"	"round"	"childless2"
"Puerto Rico"	"2000"	"20"	"Female"	"0"	"0.4819578158"	"0.5054016315"	"2000"	"0.4945983685"
"Puerto Rico"	"2000"	"20"	"Female"	"1"	"0.1216329262"	"0.1132117562"	"2000"	"0.8867882438"
"Puerto Rico"	"2000"	"21"	"Male"	"0"	"0.3129007189"	"0.1960365261"	"2000"	"0.8039634739"
"Puerto Rico"	"2000"	"21"	"Male"	"1"	"0.1018694121"	"0.0466901472"	"2000"	"0.9533098528"
"Puerto Rico"	"2000"	"21"	"Female"	"0"	"0.4543085799"	"0.4989143247"	"2000"	"0.5010856753"
"Puerto Rico"	"2000"	"21"	"Female"	"1"	"0.1602848314"	"0.1559854897"	"2000"	"0.8440145103"
"Puerto Rico"	"2000"	"22"	"Male"	"0"	"0.3502352326"	"0.2360880103"	"2000"	"0.7639119897"
"Puerto Rico"	"2000"	"22"	"Male"	"1"	"0.1271280347"	"0.0716228468"	"2000"	"0.9283771532"
"Puerto Rico"	"2000"	"22"	"Female"	"0"	"0.4705755434"	"0.5297480986"	"2000"	"0.4702519014"
"Puerto Rico"	"2000"	"22"	"Female"	"1"	"0.2377101681"	"0.1971977582"	"2000"	"0.8028022418"
"Puerto Rico"	"2000"	"23"	"Male"	"0"	"0.4179097387"	"0.2754394299"	"2000"	"0.7245605701"
"Puerto Rico"	"2000"	"23"	"Male"	"1"	"0.1832604622"	"0.1034353529"	"2000"	"0.8965646471"
"Puerto Rico"	"2000"	"23"	"Female"	"0"	"0.4916800078"	"0.5857468588"	"2000"	"0.4142531412"
"Puerto Rico"	"2000"	"23"	"Female"	"1"	"0.2543071161"	"0.2293071161"	"2000"	"0.7706928839"
"Puerto Rico"	"2000"	"24"	"Male"	"0"	"0.4477618621"	"0.3160698299"	"2000"	"0.6839301701"
"Puerto Rico"	"2000"	"24"	"Male"	"1"	"0.2215875517"	"0.1335434312"	"2000"	"0.8664565688"
"Puerto Rico"	"2000"	"24"	"Female"	"0"	"0.534943683"	"0.563034333"	"2000"	"0.436965667"
"Puerto Rico"	"2000"	"24"	"Female"	"1"	"0.2820948152"	"0.3086065039"	"2000"	"0.6913934961"
"Portugal"	"2001"	"12"	"Male"	"0"	"0.023255814"	"0.023255814"	"2000"	"0.976744186"
"Portugal"	"2001"	"12"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Portugal"	"2001"	"12"	"Female"	"0"	"0"	"0"	"2000"	"1"
"Portugal"	"2001"	"12"	"Female"	"1"	"0.0003571429"	"0"	"2000"	"1"
"Portugal"	"2001"	"13"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Portugal"	"2001"	"13"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Portugal"	"2001"	"13"	"Female"	"0"	"0"	"0"	"2000"	"1"
"Portugal"	"2001"	"13"	"Female"	"1"	"0.0003603604"	"0"	"2000"	"1"
"Portugal"	"2001"	"14"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Portugal"	"2001"	"14"	"Male"	"1"	"0.0013540961"	"0"	"2000"	"1"
"Portugal"	"2001"	"14"	"Female"	"0"	"0.0505050505"	"0.0202020202"	"2000"	"0.9797979798"
"Portugal"	"2001"	"14"	"Female"	"1"	"0.0006961364"	"0"	"2000"	"1"
"Portugal"	"2001"	"15"	"Male"	"0"	"0.0060790274"	"0"	"2000"	"1"
"Portugal"	"2001"	"15"	"Male"	"1"	"0.0018063584"	"0"	"2000"	"1"
"Portugal"	"2001"	"15"	"Female"	"0"	"0.0803571429"	"0.03125"	"2000"	"0.96875"
"Portugal"	"2001"	"15"	"Female"	"1"	"0.0033557047"	"0.0026099925"	"2000"	"0.9973900075"
"Portugal"	"2001"	"16"	"Male"	"0"	"0.0064599483"	"0.0025839793"	"2000"	"0.9974160207"
"Portugal"	"2001"	"16"	"Male"	"1"	"0.0049448459"	"0"	"2000"	"1"
"Portugal"	"2001"	"16"	"Female"	"0"	"0.0607210626"	"0.0398481973"	"2000"	"0.9601518027"
"Portugal"	"2001"	"16"	"Female"	"1"	"0.0056221889"	"0.0029985007"	"2000"	"0.9970014993"
"Portugal"	"2001"	"17"	"Male"	"0"	"0.0143497758"	"0.001793722"	"2000"	"0.998206278"
"Portugal"	"2001"	"17"	"Male"	"1"	"0.0020610058"	"0"	"2000"	"1"
"Portugal"	"2001"	"17"	"Female"	"0"	"0.1407588739"	"0.0869033048"	"2000"	"0.9130966952"
"Portugal"	"2001"	"17"	"Female"	"1"	"0.005019305"	"0.0046332046"	"2000"	"0.9953667954"
"Portugal"	"2001"	"18"	"Male"	"0"	"0.030418251"	"0.0107731305"	"2000"	"0.9892268695"
"Portugal"	"2001"	"18"	"Male"	"1"	"0.0056470588"	"0"	"2000"	"1"
"Portugal"	"2001"	"18"	"Female"	"0"	"0.1706454465"	"0.0937223696"	"2000"	"0.9062776304"
"Portugal"	"2001"	"18"	"Female"	"1"	"0.010539629"	"0.0075885329"	"2000"	"0.9924114671"
"Portugal"	"2001"	"19"	"Male"	"0"	"0.0521205927"	"0.0235053654"	"2000"	"0.9764946346"
"Portugal"	"2001"	"19"	"Male"	"1"	"0.0096481271"	"0.0011350738"	"2000"	"0.9988649262"
"Portugal"	"2001"	"19"	"Female"	"0"	"0.2350993377"	"0.1463576159"	"2000"	"0.8536423841"
"Portugal"	"2001"	"19"	"Female"	"1"	"0.0123400366"	"0.0073126143"	"2000"	"0.9926873857"
"Portugal"	"2001"	"20"	"Male"	"0"	"0.0803108808"	"0.0297927461"	"2000"	"0.9702072539"
"Portugal"	"2001"	"20"	"Male"	"1"	"0.0073875084"	"0.0013431833"	"2000"	"0.9986568167"
"Portugal"	"2001"	"20"	"Female"	"0"	"0.2904967603"	"0.1668466523"	"2000"	"0.8331533477"
"Portugal"	"2001"	"20"	"Female"	"1"	"0.0237977194"	"0.0143777888"	"2000"	"0.9856222112"
"Portugal"	"2001"	"21"	"Male"	"0"	"0.1252045827"	"0.0585106383"	"2000"	"0.9414893617"
"Portugal"	"2001"	"21"	"Male"	"1"	"0.007994186"	"0.0021802326"	"2000"	"0.9978197674"
"Portugal"	"2001"	"21"	"Female"	"0"	"0.3686612576"	"0.226673428"	"2000"	"0.773326572"
"Portugal"	"2001"	"21"	"Female"	"1"	"0.0340843443"	"0.0167533218"	"2000"	"0.9832466782"
"Portugal"	"2001"	"22"	"Male"	"0"	"0.1807272727"	"0.0785454545"	"2000"	"0.9214545455"
"Portugal"	"2001"	"22"	"Male"	"1"	"0.0197486535"	"0.0071813285"	"2000"	"0.9928186715"
"Portugal"	"2001"	"22"	"Female"	"0"	"0.4211438475"	"0.2560658579"	"2000"	"0.7439341421"
"Portugal"	"2001"	"22"	"Female"	"1"	"0.057591623"	"0.0294502618"	"2000"	"0.9705497382"
"Portugal"	"2001"	"23"	"Male"	"0"	"0.241955836"	"0.1195583596"	"2000"	"0.8804416404"
"Portugal"	"2001"	"23"	"Male"	"1"	"0.0258126195"	"0.0105162524"	"2000"	"0.9894837476"
"Portugal"	"2001"	"23"	"Female"	"0"	"0.450911641"	"0.2787517532"	"2000"	"0.7212482468"
"Portugal"	"2001"	"23"	"Female"	"1"	"0.0650542118"	"0.0316930776"	"2000"	"0.9683069224"
"Portugal"	"2001"	"24"	"Male"	"0"	"0.3111888112"	"0.1456876457"	"2000"	"0.8543123543"
"Portugal"	"2001"	"24"	"Male"	"1"	"0.0685579196"	"0.0212765957"	"2000"	"0.9787234043"
"Portugal"	"2001"	"24"	"Female"	"0"	"0.5001564945"	"0.3117370892"	"2000"	"0.6882629108"
"Portugal"	"2001"	"24"	"Female"	"1"	"0.1195175439"	"0.0548245614"	"2000"	"0.9451754386"
"Romania"	"2002"	"12"	"Male"	"0"	"0.003236246"	"."	"2000"	"."
"Romania"	"2002"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Romania"	"2002"	"12"	"Female"	"0"	"0.0130434783"	"0"	"2000"	"1"
"Romania"	"2002"	"12"	"Female"	"1"	"0.0000614855"	"0"	"2000"	"1"
"Romania"	"2002"	"13"	"Male"	"0"	"0.0026525199"	"."	"2000"	"."
"Romania"	"2002"	"13"	"Male"	"1"	"0.0000609125"	"."	"2000"	"."
"Romania"	"2002"	"13"	"Female"	"0"	"0.0380952381"	"0.0015873016"	"2000"	"0.9984126984"
"Romania"	"2002"	"13"	"Female"	"1"	"0.000311255"	"0"	"2000"	"1"
"Romania"	"2002"	"14"	"Male"	"0"	"0.0057518488"	"."	"2000"	"."
"Romania"	"2002"	"14"	"Male"	"1"	"0.0002984006"	"."	"2000"	"."
"Romania"	"2002"	"14"	"Female"	"0"	"0.070083682"	"0.0230125523"	"2000"	"0.9769874477"
"Romania"	"2002"	"14"	"Female"	"1"	"0.0011731292"	"0.0009878982"	"2000"	"0.9990121018"
"Romania"	"2002"	"15"	"Male"	"0"	"0.0082260372"	"."	"2000"	"."
"Romania"	"2002"	"15"	"Male"	"1"	"0.0002691428"	"."	"2000"	"."
"Romania"	"2002"	"15"	"Female"	"0"	"0.1106122449"	"0.0326530612"	"2000"	"0.9673469388"
"Romania"	"2002"	"15"	"Female"	"1"	"0.0008322352"	"0.0010402941"	"2000"	"0.9989597059"
"Romania"	"2002"	"16"	"Male"	"0"	"0.016866781"	"."	"2000"	"."
"Romania"	"2002"	"16"	"Male"	"1"	"0.0002390629"	"."	"2000"	"."
"Romania"	"2002"	"16"	"Female"	"0"	"0.2053432743"	"0.0804597701"	"2000"	"0.9195402299"
"Romania"	"2002"	"16"	"Female"	"1"	"0.0021558607"	"0.0021558607"	"2000"	"0.9978441393"
"Romania"	"2002"	"17"	"Male"	"0"	"0.0204324539"	"."	"2000"	"."
"Romania"	"2002"	"17"	"Male"	"1"	"0.0006304602"	"."	"2000"	"."
"Romania"	"2002"	"17"	"Female"	"0"	"0.2635875904"	"0.1301609517"	"2000"	"0.8698390483"
"Romania"	"2002"	"17"	"Female"	"1"	"0.0049194991"	"0.0023255814"	"2000"	"0.9976744186"
"Romania"	"2002"	"18"	"Male"	"0"	"0.031326614"	"."	"2000"	"."
"Romania"	"2002"	"18"	"Male"	"1"	"0.001211958"	"."	"2000"	"."
"Romania"	"2002"	"18"	"Female"	"0"	"0.2946397494"	"0.1648103028"	"2000"	"0.8351896972"
"Romania"	"2002"	"18"	"Female"	"1"	"0.0078435963"	"0.0040974011"	"2000"	"0.9959025989"
"Romania"	"2002"	"19"	"Male"	"0"	"0.0457684775"	"."	"2000"	"."
"Romania"	"2002"	"19"	"Male"	"1"	"0.0038552152"	"."	"2000"	"."
"Romania"	"2002"	"19"	"Female"	"0"	"0.3272167488"	"0.2109605911"	"2000"	"0.7890394089"
"Romania"	"2002"	"19"	"Female"	"1"	"0.0232479784"	"0.00606469"	"2000"	"0.99393531"
"Romania"	"2002"	"20"	"Male"	"0"	"0.0665787739"	"."	"2000"	"."
"Romania"	"2002"	"20"	"Male"	"1"	"0.0115046244"	"."	"2000"	"."
"Romania"	"2002"	"20"	"Female"	"0"	"0.398700897"	"0.2662130117"	"2000"	"0.7337869883"
"Romania"	"2002"	"20"	"Female"	"1"	"0.0485135875"	"0.0111252964"	"2000"	"0.9888747036"
"Romania"	"2002"	"21"	"Male"	"0"	"0.102152673"	"."	"2000"	"."
"Romania"	"2002"	"21"	"Male"	"1"	"0.0211411105"	"."	"2000"	"."
"Romania"	"2002"	"21"	"Female"	"0"	"0.4724025974"	"0.3249458874"	"2000"	"0.6750541126"
"Romania"	"2002"	"21"	"Female"	"1"	"0.08162856"	"0.0172482952"	"2000"	"0.9827517048"
"Romania"	"2002"	"22"	"Male"	"0"	"0.1636111314"	"."	"2000"	"."
"Romania"	"2002"	"22"	"Male"	"1"	"0.0423076923"	"."	"2000"	"."
"Romania"	"2002"	"22"	"Female"	"0"	"0.5394844183"	"0.3981073585"	"2000"	"0.6018926415"
"Romania"	"2002"	"22"	"Female"	"1"	"0.118230563"	"0.027613941"	"2000"	"0.972386059"
"Romania"	"2002"	"23"	"Male"	"0"	"0.2425776915"	"."	"2000"	"."
"Romania"	"2002"	"23"	"Male"	"1"	"0.0949419569"	"."	"2000"	"."
"Romania"	"2002"	"23"	"Female"	"0"	"0.5779462243"	"0.4294193364"	"2000"	"0.5705806636"
"Romania"	"2002"	"23"	"Female"	"1"	"0.1539868325"	"0.0395025604"	"2000"	"0.9604974396"
"Romania"	"2002"	"24"	"Male"	"0"	"0.3318002203"	"."	"2000"	"."
"Romania"	"2002"	"24"	"Male"	"1"	"0.1519810763"	"."	"2000"	"."
"Romania"	"2002"	"24"	"Female"	"0"	"0.6334169527"	"0.4841563243"	"2000"	"0.5158436757"
"Romania"	"2002"	"24"	"Female"	"1"	"0.2280204197"	"0.066931367"	"2000"	"0.933068633"
"Rwanda"	"2002"	"12"	"Male"	"0"	"0.0246395806"	"0"	"2000"	"1"
"Rwanda"	"2002"	"12"	"Male"	"1"	"0.0162727165"	"."	"2000"	"."
"Rwanda"	"2002"	"12"	"Female"	"0"	"0.0206705319"	"0"	"2000"	"1"
"Rwanda"	"2002"	"12"	"Female"	"1"	"0.0173476375"	"0"	"2000"	"1"
"Rwanda"	"2002"	"13"	"Male"	"0"	"0.0231660232"	"0.5"	"2000"	"0.5"
"Rwanda"	"2002"	"13"	"Male"	"1"	"0.0271075788"	"."	"2000"	"."
"Rwanda"	"2002"	"13"	"Female"	"0"	"0.0271272896"	"0.0027210884"	"2000"	"0.9972789116"
"Rwanda"	"2002"	"13"	"Female"	"1"	"0.0323406549"	"0.0008300133"	"2000"	"0.9991699867"
"Rwanda"	"2002"	"14"	"Male"	"0"	"0.0284569138"	"."	"2000"	"."
"Rwanda"	"2002"	"14"	"Male"	"1"	"0.0308135349"	"."	"2000"	"."
"Rwanda"	"2002"	"14"	"Female"	"0"	"0.0267826087"	"0.0058920575"	"2000"	"0.9941079425"
"Rwanda"	"2002"	"14"	"Female"	"1"	"0.0308090988"	"0.0027303754"	"2000"	"0.9972696246"
"Rwanda"	"2002"	"15"	"Male"	"0"	"0.0292350171"	"."	"2000"	"."
"Rwanda"	"2002"	"15"	"Male"	"1"	"0.0335718217"	"0"	"2000"	"1"
"Rwanda"	"2002"	"15"	"Female"	"0"	"0.0322122889"	"0.0127118644"	"2000"	"0.9872881356"
"Rwanda"	"2002"	"15"	"Female"	"1"	"0.0366598778"	"0.0017156337"	"2000"	"0.9982843663"
"Rwanda"	"2002"	"16"	"Male"	"0"	"0.0333977367"	"."	"2000"	"."
"Rwanda"	"2002"	"16"	"Male"	"1"	"0.0344982079"	"."	"2000"	"."
"Rwanda"	"2002"	"16"	"Female"	"0"	"0.0481500253"	"0.0223845795"	"2000"	"0.9776154205"
"Rwanda"	"2002"	"16"	"Female"	"1"	"0.0331157844"	"0.0052486188"	"2000"	"0.9947513812"
"Rwanda"	"2002"	"17"	"Male"	"0"	"0.0388624373"	"."	"2000"	"."
"Rwanda"	"2002"	"17"	"Male"	"1"	"0.030740276"	"."	"2000"	"."
"Rwanda"	"2002"	"17"	"Female"	"0"	"0.0774060966"	"0.0531093348"	"2000"	"0.9468906652"
"Rwanda"	"2002"	"17"	"Female"	"1"	"0.0373188406"	"0.0053431977"	"2000"	"0.9946568023"
"Rwanda"	"2002"	"18"	"Male"	"0"	"0.0582772231"	"0.6666666667"	"2000"	"0.3333333333"
"Rwanda"	"2002"	"18"	"Male"	"1"	"0.0362289008"	"."	"2000"	"."
"Rwanda"	"2002"	"18"	"Female"	"0"	"0.1464187619"	"0.1010026901"	"2000"	"0.8989973099"
"Rwanda"	"2002"	"18"	"Female"	"1"	"0.0356283101"	"0.0158991228"	"2000"	"0.9841008772"
"Rwanda"	"2002"	"19"	"Male"	"0"	"0.091415141"	"0"	"2000"	"1"
"Rwanda"	"2002"	"19"	"Male"	"1"	"0.0267958951"	"."	"2000"	"."
"Rwanda"	"2002"	"19"	"Female"	"0"	"0.2386600769"	"0.1934963386"	"2000"	"0.8065036614"
"Rwanda"	"2002"	"19"	"Female"	"1"	"0.0363180964"	"0.0307692308"	"2000"	"0.9692307692"
"Rwanda"	"2002"	"20"	"Male"	"0"	"0.1367827313"	"0.6"	"2000"	"0.4"
"Rwanda"	"2002"	"20"	"Male"	"1"	"0.031779661"	"0"	"2000"	"1"
"Rwanda"	"2002"	"20"	"Female"	"0"	"0.3246831021"	"0.3066800491"	"2000"	"0.6933199509"
"Rwanda"	"2002"	"20"	"Female"	"1"	"0.0548245614"	"0.0527182867"	"2000"	"0.9472817133"
"Rwanda"	"2002"	"21"	"Male"	"0"	"0.2199181446"	"."	"2000"	"."
"Rwanda"	"2002"	"21"	"Male"	"1"	"0.0388026608"	"."	"2000"	"."
"Rwanda"	"2002"	"21"	"Female"	"0"	"0.4277212993"	"0.4243363428"	"2000"	"0.5756636572"
"Rwanda"	"2002"	"21"	"Female"	"1"	"0.0634730539"	"0.0970350404"	"2000"	"0.9029649596"
"Rwanda"	"2002"	"22"	"Male"	"0"	"0.2976960911"	"."	"2000"	"."
"Rwanda"	"2002"	"22"	"Male"	"1"	"0.0339462518"	"0"	"2000"	"1"
"Rwanda"	"2002"	"22"	"Female"	"0"	"0.5242660276"	"0.5545478103"	"2000"	"0.4454521897"
"Rwanda"	"2002"	"22"	"Female"	"1"	"0.0749646393"	"0.0947867299"	"2000"	"0.9052132701"
"Rwanda"	"2002"	"23"	"Male"	"0"	"0.3811954553"	"."	"2000"	"."
"Rwanda"	"2002"	"23"	"Male"	"1"	"0.0524271845"	"."	"2000"	"."
"Rwanda"	"2002"	"23"	"Female"	"0"	"0.5777992545"	"0.6423564504"	"2000"	"0.3576435496"
"Rwanda"	"2002"	"23"	"Female"	"1"	"0.1379310345"	"0.1775700935"	"2000"	"0.8224299065"
"Rwanda"	"2002"	"24"	"Male"	"0"	"0.4487222038"	"0"	"2000"	"1"
"Rwanda"	"2002"	"24"	"Male"	"1"	"0.0501253133"	"."	"2000"	"."
"Rwanda"	"2002"	"24"	"Female"	"0"	"0.6275937886"	"0.7141185077"	"2000"	"0.2858814923"
"Rwanda"	"2002"	"24"	"Female"	"1"	"0.1643835616"	"0.2432432432"	"2000"	"0.7567567568"
"Slovenia"	"2002"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Slovenia"	"2002"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Slovenia"	"2002"	"12"	"Female"	"0"	"0"	"."	"2000"	"."
"Slovenia"	"2002"	"12"	"Female"	"1"	"0"	"."	"2000"	"."
"Slovenia"	"2002"	"17"	"Male"	"0"	"0.0042016807"	"."	"2000"	"."
"Slovenia"	"2002"	"17"	"Male"	"1"	"0.0005497526"	"."	"2000"	"."
"Slovenia"	"2002"	"17"	"Female"	"0"	"0.0227272727"	"0.025"	"2000"	"0.975"
"Slovenia"	"2002"	"17"	"Female"	"1"	"0.0005673222"	"0"	"2000"	"1"
"Slovenia"	"2002"	"22"	"Male"	"0"	"0.0435016112"	"."	"2000"	"."
"Slovenia"	"2002"	"22"	"Male"	"1"	"0.0147465438"	"."	"2000"	"."
"Slovenia"	"2002"	"22"	"Female"	"0"	"0.1868263473"	"0.2163672655"	"2000"	"0.7836327345"
"Slovenia"	"2002"	"22"	"Female"	"1"	"0.0410609538"	"0.0326447335"	"2000"	"0.9673552665"
"Sierra Leone"	"2004"	"12"	"Male"	"0"	"0.0387323944"	"."	"2000"	"."
"Sierra Leone"	"2004"	"12"	"Male"	"1"	"0.0082857669"	"."	"2000"	"."
"Sierra Leone"	"2004"	"12"	"Female"	"0"	"0.0857142857"	"0.0118012422"	"2000"	"0.9881987578"
"Sierra Leone"	"2004"	"12"	"Female"	"1"	"0.0163125134"	"0"	"2000"	"1"
"Sierra Leone"	"2004"	"13"	"Male"	"0"	"0.0421412301"	"."	"2000"	"."
"Sierra Leone"	"2004"	"13"	"Male"	"1"	"0.0040332745"	"."	"2000"	"."
"Sierra Leone"	"2004"	"13"	"Female"	"0"	"0.0965045593"	"0.0220364742"	"2000"	"0.9779635258"
"Sierra Leone"	"2004"	"13"	"Female"	"1"	"0.0161245482"	"0.0011120378"	"2000"	"0.9988879622"
"Sierra Leone"	"2004"	"14"	"Male"	"0"	"0.0520833333"	"."	"2000"	"."
"Sierra Leone"	"2004"	"14"	"Male"	"1"	"0.0095142714"	"."	"2000"	"."
"Sierra Leone"	"2004"	"14"	"Female"	"0"	"0.1559454191"	"0.0337881741"	"2000"	"0.9662118259"
"Sierra Leone"	"2004"	"14"	"Female"	"1"	"0.0160965795"	"0.0011497557"	"2000"	"0.9988502443"
"Sierra Leone"	"2004"	"15"	"Male"	"0"	"0.0807498198"	"."	"2000"	"."
"Sierra Leone"	"2004"	"15"	"Male"	"1"	"0.0082815735"	"."	"2000"	"."
"Sierra Leone"	"2004"	"15"	"Female"	"0"	"0.3367346939"	"0.1103651987"	"2000"	"0.8896348013"
"Sierra Leone"	"2004"	"15"	"Female"	"1"	"0.021744758"	"0.0038829925"	"2000"	"0.9961170075"
"Sierra Leone"	"2004"	"16"	"Male"	"0"	"0.0735863672"	"."	"2000"	"."
"Sierra Leone"	"2004"	"16"	"Male"	"1"	"0.0070023341"	"."	"2000"	"."
"Sierra Leone"	"2004"	"16"	"Female"	"0"	"0.4284471509"	"0.1526750761"	"2000"	"0.8473249239"
"Sierra Leone"	"2004"	"16"	"Female"	"1"	"0.0171428571"	"0.0030769231"	"2000"	"0.9969230769"
"Sierra Leone"	"2004"	"17"	"Male"	"0"	"0.101018011"	"."	"2000"	"."
"Sierra Leone"	"2004"	"17"	"Male"	"1"	"0.0071401729"	"."	"2000"	"."
"Sierra Leone"	"2004"	"17"	"Female"	"0"	"0.5399820305"	"0.2241689128"	"2000"	"0.7758310872"
"Sierra Leone"	"2004"	"17"	"Female"	"1"	"0.0258258258"	"0.009009009"	"2000"	"0.990990991"
"Sierra Leone"	"2004"	"18"	"Male"	"0"	"0.1138310894"	"."	"2000"	"."
"Sierra Leone"	"2004"	"18"	"Male"	"1"	"0.0115934214"	"."	"2000"	"."
"Sierra Leone"	"2004"	"18"	"Female"	"0"	"0.6265306122"	"0.2944897959"	"2000"	"0.7055102041"
"Sierra Leone"	"2004"	"18"	"Female"	"1"	"0.0462758925"	"0.0163067431"	"2000"	"0.9836932569"
"Sierra Leone"	"2004"	"19"	"Male"	"0"	"0.1355599214"	"."	"2000"	"."
"Sierra Leone"	"2004"	"19"	"Male"	"1"	"0.0128717266"	"."	"2000"	"."
"Sierra Leone"	"2004"	"19"	"Female"	"0"	"0.6804056264"	"0.3523061825"	"2000"	"0.6476938175"
"Sierra Leone"	"2004"	"19"	"Female"	"1"	"0.0506122449"	"0.0220408163"	"2000"	"0.9779591837"
"Sierra Leone"	"2004"	"20"	"Male"	"0"	"0.252887996"	"."	"2000"	"."
"Sierra Leone"	"2004"	"20"	"Male"	"1"	"0.0336166924"	"."	"2000"	"."
"Sierra Leone"	"2004"	"20"	"Female"	"0"	"0.7675444459"	"0.6332041171"	"2000"	"0.3667958829"
"Sierra Leone"	"2004"	"20"	"Female"	"1"	"0.1045016077"	"0.0763665595"	"2000"	"0.9236334405"
"Sierra Leone"	"2004"	"21"	"Male"	"0"	"0.2105582524"	"."	"2000"	"."
"Sierra Leone"	"2004"	"21"	"Male"	"1"	"0.0301204819"	"."	"2000"	"."
"Sierra Leone"	"2004"	"21"	"Female"	"0"	"0.7470326409"	"0.6528189911"	"2000"	"0.3471810089"
"Sierra Leone"	"2004"	"21"	"Female"	"1"	"0.0767857143"	"0.0678571429"	"2000"	"0.9321428571"
"Sierra Leone"	"2004"	"22"	"Male"	"0"	"0.2917656374"	"."	"2000"	"."
"Sierra Leone"	"2004"	"22"	"Male"	"1"	"0.0471771075"	"."	"2000"	"."
"Sierra Leone"	"2004"	"22"	"Female"	"0"	"0.7796482412"	"0.7015075377"	"2000"	"0.2984924623"
"Sierra Leone"	"2004"	"22"	"Female"	"1"	"0.1026086957"	"0.0973913043"	"2000"	"0.9026086957"
"Sierra Leone"	"2004"	"23"	"Male"	"0"	"0.3237851662"	"."	"2000"	"."
"Sierra Leone"	"2004"	"23"	"Male"	"1"	"0.045045045"	"."	"2000"	"."
"Sierra Leone"	"2004"	"23"	"Female"	"0"	"0.7720014853"	"0.7033048645"	"2000"	"0.2966951355"
"Sierra Leone"	"2004"	"23"	"Female"	"1"	"0.1235955056"	"0.143258427"	"2000"	"0.856741573"
"Sierra Leone"	"2004"	"24"	"Male"	"0"	"0.3852833638"	"."	"2000"	"."
"Sierra Leone"	"2004"	"24"	"Male"	"1"	"0.0616045845"	"."	"2000"	"."
"Sierra Leone"	"2004"	"24"	"Female"	"0"	"0.7704426107"	"0.7033008252"	"2000"	"0.2966991748"
"Sierra Leone"	"2004"	"24"	"Female"	"1"	"0.1523809524"	"0.146031746"	"2000"	"0.853968254"
"Senegal"	"2002"	"12"	"Male"	"0"	"0.1995597946"	"."	"2000"	"."
"Senegal"	"2002"	"12"	"Male"	"1"	"0.1832509998"	"."	"2000"	"."
"Senegal"	"2002"	"12"	"Female"	"0"	"0.1868816913"	"0.0242616034"	"2000"	"0.9757383966"
"Senegal"	"2002"	"12"	"Female"	"1"	"0.1513626834"	"0.002664535"	"2000"	"0.997335465"
"Senegal"	"2002"	"13"	"Male"	"0"	"0.1756970016"	"."	"2000"	"."
"Senegal"	"2002"	"13"	"Male"	"1"	"0.1592149919"	"."	"2000"	"."
"Senegal"	"2002"	"13"	"Female"	"0"	"0.1693445187"	"0.0350334879"	"2000"	"0.9649665121"
"Senegal"	"2002"	"13"	"Female"	"1"	"0.1114765449"	"0.0052035507"	"2000"	"0.9947964493"
"Senegal"	"2002"	"14"	"Male"	"0"	"0.1454733932"	"."	"2000"	"."
"Senegal"	"2002"	"14"	"Male"	"1"	"0.1215403129"	"."	"2000"	"."
"Senegal"	"2002"	"14"	"Female"	"0"	"0.1897364771"	"0.0561112466"	"2000"	"0.9438887534"
"Senegal"	"2002"	"14"	"Female"	"1"	"0.0932239965"	"0.0060195636"	"2000"	"0.9939804364"
"Senegal"	"2002"	"15"	"Male"	"0"	"0.1218862241"	"."	"2000"	"."
"Senegal"	"2002"	"15"	"Male"	"1"	"0.101682243"	"."	"2000"	"."
"Senegal"	"2002"	"15"	"Female"	"0"	"0.2728173709"	"0.135254337"	"2000"	"0.864745663"
"Senegal"	"2002"	"15"	"Female"	"1"	"0.0823792932"	"0.0080679406"	"2000"	"0.9919320594"
"Senegal"	"2002"	"16"	"Male"	"0"	"0.1100280608"	"."	"2000"	"."
"Senegal"	"2002"	"16"	"Male"	"1"	"0.0955289519"	"."	"2000"	"."
"Senegal"	"2002"	"16"	"Female"	"0"	"0.3222680183"	"0.2084056964"	"2000"	"0.7915943036"
"Senegal"	"2002"	"16"	"Female"	"1"	"0.0719844358"	"0.0125820569"	"2000"	"0.9874179431"
"Senegal"	"2002"	"17"	"Male"	"0"	"0.1050969131"	"."	"2000"	"."
"Senegal"	"2002"	"17"	"Male"	"1"	"0.0900116144"	"."	"2000"	"."
"Senegal"	"2002"	"17"	"Female"	"0"	"0.3825434708"	"0.3095835424"	"2000"	"0.6904164576"
"Senegal"	"2002"	"17"	"Female"	"1"	"0.0822510823"	"0.0164403145"	"2000"	"0.9835596855"
"Senegal"	"2002"	"18"	"Male"	"0"	"0.1129243477"	"."	"2000"	"."
"Senegal"	"2002"	"18"	"Male"	"1"	"0.0769467528"	"."	"2000"	"."
"Senegal"	"2002"	"18"	"Female"	"0"	"0.4719678715"	"0.413593555"	"2000"	"0.586406445"
"Senegal"	"2002"	"18"	"Female"	"1"	"0.080861244"	"0.0286377709"	"2000"	"0.9713622291"
"Senegal"	"2002"	"19"	"Male"	"0"	"0.1153068105"	"."	"2000"	"."
