"country"	"YEAR"	"AGE"	"SEX"	"prop_union"	"prop_childless"	"prop_school"	"round"	"with_child"
"Peru"	"2007"	"16"	"Male"	"0.0292371289"	"."	"0.82104472"	"2000"	"."
"Peru"	"2007"	"16"	"Female"	"0.0807486029"	"0.9481198702"	"0.7891085024"	"2000"	"0.0518801298"
"Peru"	"2007"	"17"	"Male"	"0.0412075804"	"."	"0.6765094755"	"2000"	"."
"Peru"	"2007"	"17"	"Female"	"0.1399024024"	"0.8945367989"	"0.6459084084"	"2000"	"0.1054632011"
"Peru"	"2007"	"18"	"Male"	"0.0662251656"	"."	"0.5416860569"	"2000"	"."
"Peru"	"2007"	"18"	"Female"	"0.1994941164"	"0.8294882393"	"0.5305546391"	"2000"	"0.1705117607"
"Peru"	"2007"	"19"	"Male"	"0.1082975789"	"."	"0.4657523751"	"2000"	"."
"Peru"	"2007"	"19"	"Female"	"0.2686674217"	"0.7535664444"	"0.4659494149"	"2000"	"0.2464335556"
"Peru"	"2007"	"20"	"Male"	"0.1604517748"	"."	"0.3889566153"	"2000"	"."
"Peru"	"2007"	"20"	"Female"	"0.344644069"	"0.6674756389"	"0.3864342608"	"2000"	"0.3325243611"
"Peru"	"2007"	"21"	"Male"	"0.2157026611"	"."	"0.3612491753"	"2000"	"."
"Peru"	"2007"	"21"	"Female"	"0.3958414724"	"0.5954143991"	"0.3527803099"	"2000"	"0.4045856009"
"Peru"	"2007"	"22"	"Male"	"0.274395617"	"."	"0.2965786751"	"2000"	"."
"Peru"	"2007"	"22"	"Female"	"0.4573613471"	"0.3640387858"	"0.2869226016"	"2000"	"0.6359612142"
"Peru"	"2007"	"23"	"Male"	"0.3448762966"	"."	"0.2569318319"	"2000"	"."
"Peru"	"2007"	"23"	"Female"	"0.5028093199"	"0.308527693"	"0.2412871793"	"2000"	"0.691472307"
"Peru"	"2007"	"24"	"Male"	"0.4032297036"	"."	"0.2211662371"	"2000"	"."
"Peru"	"2007"	"24"	"Female"	"0.5464119328"	"0.2699112851"	"0.2042438241"	"2000"	"0.7300887149"
"Philipines"	"2000"	"12"	"Male"	"0.0165581547"	"0.9982353541"	"0.8646531441"	"2000"	"0.0017646459"
"Philipines"	"2000"	"12"	"Female"	"0.0226036221"	"0.9960954965"	"0.8837281368"	"2000"	"0.0039045035"
"Philipines"	"2000"	"13"	"Male"	"0.0150708626"	"0.9984111625"	"0.8476771334"	"2000"	"0.0015888375"
"Philipines"	"2000"	"13"	"Female"	"0.0209088206"	"0.9959762484"	"0.8721389847"	"2000"	"0.0040237516"
"Philipines"	"2000"	"14"	"Male"	"0.0149663891"	"0.9982156801"	"0.8004557656"	"2000"	"0.0017843199"
"Philipines"	"2000"	"14"	"Female"	"0.0236096953"	"0.9955959423"	"0.8354117416"	"2000"	"0.0044040577"
"Philipines"	"2000"	"15"	"Male"	"0.0170651594"	"0.996659378"	"0.7520555841"	"2000"	"0.003340622"
"Philipines"	"2000"	"15"	"Female"	"0.0310581406"	"0.9910196887"	"0.7968106109"	"2000"	"0.0089803113"
"Philipines"	"2000"	"16"	"Male"	"0.019508087"	"0.9954845702"	"0.6969520233"	"2000"	"0.0045154298"
"Philipines"	"2000"	"16"	"Female"	"0.0492217723"	"0.9799504901"	"0.7411754094"	"2000"	"0.0200495099"
"Philipines"	"2000"	"17"	"Male"	"0.0297361481"	"0.992159436"	"0.6105478271"	"2000"	"0.007840564"
"Philipines"	"2000"	"17"	"Female"	"0.0840122102"	"0.9573596963"	"0.6452906935"	"2000"	"0.0426403037"
"Philipines"	"2000"	"18"	"Male"	"0.045323708"	"0.9842222511"	"0.5394915804"	"2000"	"0.0157777489"
"Philipines"	"2000"	"18"	"Female"	"0.1327725695"	"0.9224061443"	"0.5567520351"	"2000"	"0.0775938557"
"Philipines"	"2000"	"19"	"Male"	"0.0795137246"	"0.9640116161"	"0.4825186279"	"2000"	"0.0359883839"
"Philipines"	"2000"	"19"	"Female"	"0.2008714867"	"0.8640731552"	"0.4934163345"	"2000"	"0.1359268448"
"Philipines"	"2000"	"20"	"Male"	"0.1334262173"	"0.9284342664"	"0.4004826963"	"2000"	"0.0715657336"
"Philipines"	"2000"	"20"	"Female"	"0.2830461905"	"0.7916866924"	"0.4096770126"	"2000"	"0.2083133076"
"Philipines"	"2000"	"21"	"Male"	"0.1899695282"	"0.8893228437"	"0.3463081008"	"2000"	"0.1106771563"
"Philipines"	"2000"	"21"	"Female"	"0.353528271"	"0.7277755157"	"0.3355228742"	"2000"	"0.2722244843"
"Philipines"	"2000"	"22"	"Male"	"0.2604493623"	"0.828496187"	"0.2855841392"	"2000"	"0.171503813"
"Philipines"	"2000"	"22"	"Female"	"0.4390450147"	"0.6474428431"	"0.2699791323"	"2000"	"0.3525571569"
"Philipines"	"2000"	"23"	"Male"	"0.3298931409"	"0.7690757302"	"0.2457681299"	"2000"	"0.2309242698"
"Philipines"	"2000"	"23"	"Female"	"0.5043771034"	"0.5766289762"	"0.2271666433"	"2000"	"0.4233710238"
"Philipines"	"2000"	"24"	"Male"	"0.40453065"	"0.702345906"	"0.2178604428"	"2000"	"0.297654094"
"Philipines"	"2000"	"24"	"Female"	"0.5640931294"	"0.5144345608"	"0.2063168643"	"2000"	"0.4855654392"
"Puerto Rico"	"2000"	"12"	"Male"	"."	"."	"0.990716815"	"2000"	"."
"Puerto Rico"	"2000"	"12"	"Female"	"."	"."	"0.9837118844"	"2000"	"."
"Puerto Rico"	"2000"	"13"	"Male"	"."	"."	"0.9907725595"	"2000"	"."
"Puerto Rico"	"2000"	"13"	"Female"	"."	"."	"0.987587063"	"2000"	"."
"Puerto Rico"	"2000"	"14"	"Male"	"."	"."	"0.9820287798"	"2000"	"."
"Puerto Rico"	"2000"	"14"	"Female"	"."	"."	"0.9803414208"	"2000"	"."
"Puerto Rico"	"2000"	"15"	"Male"	"0.0065853906"	"."	"0.9706527979"	"2000"	"."
"Puerto Rico"	"2000"	"15"	"Female"	"0.0231270245"	"0.9843613946"	"0.9698025147"	"2000"	"0.0156386054"
"Puerto Rico"	"2000"	"16"	"Male"	"0.0082720588"	"0.9996323529"	"0.9404105392"	"2000"	"0.0003676471"
"Puerto Rico"	"2000"	"16"	"Female"	"0.0695771698"	"0.9482262076"	"0.9376554523"	"2000"	"0.0517737924"
"Puerto Rico"	"2000"	"17"	"Male"	"0.0266332733"	"0.992944626"	"0.8597477169"	"2000"	"0.007055374"
"Puerto Rico"	"2000"	"17"	"Female"	"0.1063793457"	"0.9040366095"	"0.8851171368"	"2000"	"0.0959633905"
"Puerto Rico"	"2000"	"18"	"Male"	"0.045481266"	"0.9832925961"	"0.6984004208"	"2000"	"0.0167074039"
"Puerto Rico"	"2000"	"18"	"Female"	"0.147935038"	"0.8627898267"	"0.7732457186"	"2000"	"0.1372101733"
"Puerto Rico"	"2000"	"19"	"Male"	"0.1002870813"	"0.9475598086"	"0.5448484848"	"2000"	"0.0524401914"
"Puerto Rico"	"2000"	"19"	"Female"	"0.2053693016"	"0.7808507879"	"0.6318980611"	"2000"	"0.2191492121"
"Puerto Rico"	"2000"	"20"	"Male"	"0.1714515034"	"0.8968327468"	"0.4172377601"	"2000"	"0.1031672532"
"Puerto Rico"	"2000"	"20"	"Female"	"0.2770942989"	"0.7175787938"	"0.5685522227"	"2000"	"0.2824212062"
"Puerto Rico"	"2000"	"21"	"Male"	"0.2390954171"	"0.8561953192"	"0.3497362686"	"2000"	"0.1438046808"
"Puerto Rico"	"2000"	"21"	"Female"	"0.3131430414"	"0.6657313337"	"0.4801161103"	"2000"	"0.3342686663"
"Puerto Rico"	"2000"	"22"	"Male"	"0.2787213432"	"0.8166289958"	"0.3205360026"	"2000"	"0.1833710042"
"Puerto Rico"	"2000"	"22"	"Female"	"0.3768410197"	"0.6041122821"	"0.4025266686"	"2000"	"0.3958877179"
"Puerto Rico"	"2000"	"23"	"Male"	"0.3532610566"	"0.7719497505"	"0.2755119601"	"2000"	"0.2280502495"
"Puerto Rico"	"2000"	"23"	"Female"	"0.4106669223"	"0.535902598"	"0.3412903844"	"2000"	"0.464097402"
"Puerto Rico"	"2000"	"24"	"Male"	"0.4058795638"	"0.7177298756"	"0.1851770799"	"2000"	"0.2822701244"
"Puerto Rico"	"2000"	"24"	"Female"	"0.4698965193"	"0.5024190297"	"0.2572570891"	"2000"	"0.4975809703"
"Portugal"	"2001"	"12"	"Male"	"0.0003416467"	"0.9996583533"	"0.9853091903"	"2000"	"0.0003416467"
"Portugal"	"2001"	"12"	"Female"	"0.0003513703"	"."	"0.9838369642"	"2000"	"."
"Portugal"	"2001"	"13"	"Male"	"."	"."	"0.9779005525"	"2000"	"."
"Portugal"	"2001"	"13"	"Female"	"0.0003516174"	"."	"0.9757383966"	"2000"	"."
"Portugal"	"2001"	"14"	"Male"	"0.0012987013"	"."	"0.9590909091"	"2000"	"."
"Portugal"	"2001"	"14"	"Female"	"0.0023553163"	"0.9993270525"	"0.9666890983"	"2000"	"0.0006729475"
"Portugal"	"2001"	"15"	"Male"	"0.0022602519"	"."	"0.8937681627"	"2000"	"."
"Portugal"	"2001"	"15"	"Female"	"0.0092911218"	"0.9951823813"	"0.9229181005"	"2000"	"0.0048176187"
"Portugal"	"2001"	"16"	"Male"	"0.0052894505"	"0.9994122833"	"0.7725536292"	"2000"	"0.0005877167"
"Portugal"	"2001"	"16"	"Female"	"0.0147104851"	"0.9909233177"	"0.8350547731"	"2000"	"0.0090766823"
"Portugal"	"2001"	"17"	"Male"	"0.0059305281"	"0.9994351878"	"0.6851171985"	"2000"	"0.0005648122"
"Portugal"	"2001"	"17"	"Female"	"0.0375697094"	"0.9756383915"	"0.7601995891"	"2000"	"0.0243616085"
"Portugal"	"2001"	"18"	"Male"	"0.0162030786"	"0.9954091277"	"0.5738590332"	"2000"	"0.0045908723"
"Portugal"	"2001"	"18"	"Female"	"0.0622323723"	"0.9646017699"	"0.6771338852"	"2000"	"0.0353982301"
"Portugal"	"2001"	"19"	"Male"	"0.0319978489"	"0.9870933047"	"0.4737832751"	"2000"	"0.0129066953"
"Portugal"	"2001"	"19"	"Female"	"0.1032990806"	"0.9359113034"	"0.5916711736"	"2000"	"0.0640886966"
"Portugal"	"2001"	"20"	"Male"	"0.0517739816"	"0.9813403417"	"0.3913272011"	"2000"	"0.0186596583"
"Portugal"	"2001"	"20"	"Female"	"0.1514603257"	"0.9126389248"	"0.5213233394"	"2000"	"0.0873610752"
"Portugal"	"2001"	"21"	"Male"	"0.0829842932"	"0.9617801047"	"0.3602094241"	"2000"	"0.0382198953"
"Portugal"	"2001"	"21"	"Female"	"0.2122603295"	"0.8714555766"	"0.4674588172"	"2000"	"0.1285444234"
"Portugal"	"2001"	"22"	"Male"	"0.1343167702"	"0.9420289855"	"0.2883022774"	"2000"	"0.0579710145"
"Portugal"	"2001"	"22"	"Female"	"0.2763295099"	"0.8342022941"	"0.3983315954"	"2000"	"0.1657977059"
"Portugal"	"2001"	"23"	"Male"	"0.1883301708"	"0.9074952562"	"0.2481024668"	"2000"	"0.0925047438"
"Portugal"	"2001"	"23"	"Female"	"0.3367069859"	"0.7943717601"	"0.2959763021"	"2000"	"0.2056282399"
"Portugal"	"2001"	"24"	"Male"	"0.2632071061"	"0.878915381"	"0.1977559607"	"2000"	"0.121084619"
"Portugal"	"2001"	"24"	"Female"	"0.4156318481"	"0.7453128804"	"0.2220598977"	"2000"	"0.2546871196"
"Romania"	"2002"	"12"	"Male"	"0.0001160564"	"."	"0.9641385713"	"2000"	"."
"Romania"	"2002"	"12"	"Female"	"0.0004185602"	"."	"0.9724946185"	"2000"	"."
"Romania"	"2002"	"13"	"Male"	"0.0001747132"	"."	"0.9560887543"	"2000"	"."
"Romania"	"2002"	"13"	"Female"	"0.0017371511"	"0.9999400982"	"0.9622618905"	"2000"	"0.0000599018"
"Romania"	"2002"	"14"	"Male"	"0.0006676682"	"."	"0.9322873199"	"2000"	"."
"Romania"	"2002"	"14"	"Female"	"0.0050139925"	"0.9977845149"	"0.9442630597"	"2000"	"0.0022154851"
"Romania"	"2002"	"15"	"Male"	"0.001529052"	"."	"0.8416581719"	"2000"	"."
"Romania"	"2002"	"15"	"Female"	"0.0167763353"	"0.994368368"	"0.8547631751"	"2000"	"0.005631632"
"Romania"	"2002"	"16"	"Male"	"0.0038636505"	"."	"0.78201533"	"2000"	"."
"Romania"	"2002"	"16"	"Female"	"0.0437019628"	"0.9818331957"	"0.7955281713"	"2000"	"0.0181668043"
"Romania"	"2002"	"17"	"Male"	"0.0068136769"	"."	"0.6877477701"	"2000"	"."
"Romania"	"2002"	"17"	"Female"	"0.0766147281"	"0.9622421931"	"0.7228292494"	"2000"	"0.0377578069"
"Romania"	"2002"	"18"	"Male"	"0.0161836403"	"."	"0.502843987"	"2000"	"."
"Romania"	"2002"	"18"	"Female"	"0.1231802912"	"0.9312709966"	"0.5978443449"	"2000"	"0.0687290034"
"Romania"	"2002"	"19"	"Male"	"0.0321503132"	"."	"0.3249130132"	"2000"	"."
"Romania"	"2002"	"19"	"Female"	"0.1988474673"	"0.875569152"	"0.422310757"	"2000"	"0.124430848"
"Romania"	"2002"	"20"	"Male"	"0.0503587563"	"."	"0.2945123572"	"2000"	"."
"Romania"	"2002"	"20"	"Female"	"0.2722302727"	"0.8259122645"	"0.3611513635"	"2000"	"0.1740877355"
"Romania"	"2002"	"21"	"Male"	"0.0828943385"	"."	"0.2377232819"	"2000"	"."
"Romania"	"2002"	"21"	"Female"	"0.3511882543"	"0.7704989424"	"0.3101903695"	"2000"	"0.2295010576"
"Romania"	"2002"	"22"	"Male"	"0.1395934626"	"."	"0.1979966024"	"2000"	"."
"Romania"	"2002"	"22"	"Female"	"0.4412059044"	"0.6883287466"	"0.233299975"	"2000"	"0.3116712534"
"Romania"	"2002"	"23"	"Male"	"0.2214166865"	"."	"0.143332541"	"2000"	"."
"Romania"	"2002"	"23"	"Female"	"0.5086134705"	"0.6343462137"	"0.1635363082"	"2000"	"0.3656537863"
"Romania"	"2002"	"24"	"Male"	"0.3140471742"	"."	"0.0987272303"	"2000"	"."
"Romania"	"2002"	"24"	"Female"	"0.5911536869"	"0.5593400745"	"0.1042516705"	"2000"	"0.4406599255"
"Rwanda"	"2002"	"12"	"Male"	"0.0188818048"	"."	"0.6881641327"	"2000"	"."
"Rwanda"	"2002"	"12"	"Female"	"0.0183832194"	"."	"0.6883494383"	"2000"	"."
"Rwanda"	"2002"	"13"	"Male"	"0.0257067057"	"0.3333333333"	"0.6445887842"	"2000"	"0.6666666667"
"Rwanda"	"2002"	"13"	"Female"	"0.0304244077"	"0.9985497546"	"0.6324356571"	"2000"	"0.0014502454"
"Rwanda"	"2002"	"14"	"Male"	"0.0298282363"	"."	"0.581901969"	"2000"	"."
"Rwanda"	"2002"	"14"	"Female"	"0.0289855072"	"0.9959417995"	"0.5471014493"	"2000"	"0.0040582005"
"Rwanda"	"2002"	"15"	"Male"	"0.0312715369"	"."	"0.469589938"	"2000"	"."
"Rwanda"	"2002"	"15"	"Female"	"0.0341420308"	"0.9923694381"	"0.4338849614"	"2000"	"0.0076305619"
"Rwanda"	"2002"	"16"	"Male"	"0.0338172502"	"."	"0.3812126388"	"2000"	"."
"Rwanda"	"2002"	"16"	"Female"	"0.0429794663"	"0.9837859345"	"0.3439188627"	"2000"	"0.0162140655"
"Rwanda"	"2002"	"17"	"Male"	"0.0364996806"	"."	"0.2909024546"	"2000"	"."
"Rwanda"	"2002"	"17"	"Female"	"0.0678010244"	"0.9587324231"	"0.2396041323"	"2000"	"0.0412675769"
"Rwanda"	"2002"	"18"	"Male"	"0.0534275106"	"0.3333333333"	"0.2199583447"	"2000"	"0.6666666667"
"Rwanda"	"2002"	"18"	"Female"	"0.1264835831"	"0.9145170966"	"0.1799358919"	"2000"	"0.0854829034"
"Rwanda"	"2002"	"19"	"Male"	"0.0798942875"	"."	"0.17828827"	"2000"	"."
"Rwanda"	"2002"	"19"	"Female"	"0.2084657073"	"0.8310319384"	"0.149224444"	"2000"	"0.1689680616"
"Rwanda"	"2002"	"20"	"Male"	"0.1228020686"	"0.5714285714"	"0.133145275"	"2000"	"0.4285714286"
"Rwanda"	"2002"	"20"	"Female"	"0.2922631071"	"0.7236027895"	"0.1201369983"	"2000"	"0.2763972105"
"Rwanda"	"2002"	"21"	"Male"	"0.2000728863"	"."	"0.1095724004"	"2000"	"."
"Rwanda"	"2002"	"21"	"Female"	"0.3935512864"	"0.605414676"	"0.0938096843"	"2000"	"0.394585324"
"Rwanda"	"2002"	"22"	"Male"	"0.2755840152"	"0.5"	"0.0838373058"	"2000"	"0.5"
"Rwanda"	"2002"	"22"	"Female"	"0.4891736633"	"0.4803017603"	"0.0781042863"	"2000"	"0.5196982397"
"Rwanda"	"2002"	"23"	"Male"	"0.3554948391"	"."	"0.0781724347"	"2000"	"."
"Rwanda"	"2002"	"23"	"Female"	"0.5513169846"	"0.3855320342"	"0.0602050084"	"2000"	"0.6144679658"
"Rwanda"	"2002"	"24"	"Male"	"0.4239688716"	"."	"0.0621011673"	"2000"	"."
"Rwanda"	"2002"	"24"	"Female"	"0.6054697723"	"0.3077566964"	"0.0477623659"	"2000"	"0.6922433036"
"Slovenia"	"2002"	"12"	"Male"	"."	"."	"0.9646656535"	"2000"	"."
"Slovenia"	"2002"	"12"	"Female"	"."	"."	"0.965266876"	"2000"	"."
"Slovenia"	"2002"	"17"	"Male"	"0.0009722897"	"."	"0.8842975207"	"2000"	"."
"Slovenia"	"2002"	"17"	"Female"	"0.0022695531"	"0.9980796089"	"0.9231843575"	"2000"	"0.0019203911"
"Slovenia"	"2002"	"22"	"Male"	"0.0300902708"	"."	"0.4663991976"	"2000"	"."
"Slovenia"	"2002"	"22"	"Female"	"0.0978835979"	"0.8957360722"	"0.6101774043"	"2000"	"0.1042639278"
"Sierra Leone"	"2004"	"12"	"Male"	"0.0145964093"	"."	"0.7927309882"	"2000"	"."
"Sierra Leone"	"2004"	"12"	"Female"	"0.0341362259"	"0.9969692136"	"0.7431807306"	"2000"	"0.0030307864"
"Sierra Leone"	"2004"	"13"	"Male"	"0.0109391125"	"."	"0.8187822497"	"2000"	"."
"Sierra Leone"	"2004"	"13"	"Female"	"0.0376552005"	"0.9932831264"	"0.7321392225"	"2000"	"0.0067168736"
"Sierra Leone"	"2004"	"14"	"Male"	"0.0184158416"	"."	"0.7908910891"	"2000"	"."
"Sierra Leone"	"2004"	"14"	"Female"	"0.0589876445"	"0.9888401754"	"0.6933041052"	"2000"	"0.0111598246"
"Sierra Leone"	"2004"	"15"	"Male"	"0.0331396068"	"."	"0.6569803388"	"2000"	"."
"Sierra Leone"	"2004"	"15"	"Female"	"0.1763542902"	"0.9438513246"	"0.509160406"	"2000"	"0.0561486754"
"Sierra Leone"	"2004"	"16"	"Male"	"0.027039627"	"."	"0.6990675991"	"2000"	"."
"Sierra Leone"	"2004"	"16"	"Female"	"0.2238740708"	"0.921731526"	"0.4973764757"	"2000"	"0.078268474"
"Sierra Leone"	"2004"	"17"	"Male"	"0.0375825292"	"."	"0.6757237176"	"2000"	"."
"Sierra Leone"	"2004"	"17"	"Female"	"0.3199691596"	"0.8679002827"	"0.4279105628"	"2000"	"0.1320997173"
"Sierra Leone"	"2004"	"18"	"Male"	"0.0522727273"	"."	"0.6021103896"	"2000"	"."
"Sierra Leone"	"2004"	"18"	"Female"	"0.4428790626"	"0.7935555866"	"0.3165016041"	"2000"	"0.2064444134"
"Sierra Leone"	"2004"	"19"	"Male"	"0.0624338624"	"."	"0.596031746"	"2000"	"."
"Sierra Leone"	"2004"	"19"	"Female"	"0.5002335357"	"0.742176553"	"0.2860812704"	"2000"	"0.257823447"
"Sierra Leone"	"2004"	"20"	"Male"	"0.1665144597"	"."	"0.3939117199"	"2000"	"."
"Sierra Leone"	"2004"	"20"	"Female"	"0.673008596"	"0.4461891117"	"0.1425787966"	"2000"	"0.5538108883"
"Sierra Leone"	"2004"	"21"	"Male"	"0.1359430605"	"."	"0.4135231317"	"2000"	"."
"Sierra Leone"	"2004"	"21"	"Female"	"0.6317567568"	"0.4477886978"	"0.171990172"	"2000"	"0.5522113022"
"Sierra Leone"	"2004"	"22"	"Male"	"0.2089552239"	"."	"0.3385703064"	"2000"	"."
"Sierra Leone"	"2004"	"22"	"Female"	"0.6941822173"	"0.3747530187"	"0.1262349067"	"2000"	"0.6252469813"
"Sierra Leone"	"2004"	"23"	"Male"	"0.2445095168"	"."	"0.2844070278"	"2000"	"."
"Sierra Leone"	"2004"	"23"	"Female"	"0.6962938668"	"0.3620859298"	"0.1167595933"	"2000"	"0.6379140702"
"Sierra Leone"	"2004"	"24"	"Male"	"0.306999307"	"."	"0.2418572419"	"2000"	"."
"Sierra Leone"	"2004"	"24"	"Female"	"0.7051325059"	"0.355585374"	"0.1056692385"	"2000"	"0.644414626"
"Senegal"	"2002"	"12"	"Male"	"0.1905072795"	"."	"0.5550695306"	"2000"	"."
"Senegal"	"2002"	"12"	"Female"	"0.1693958993"	"0.9864811133"	"0.4922939315"	"2000"	"0.0135188867"
"Senegal"	"2002"	"13"	"Male"	"0.1667467949"	"."	"0.5430288462"	"2000"	"."
"Senegal"	"2002"	"13"	"Female"	"0.1432474629"	"0.9785984054"	"0.4509758002"	"2000"	"0.0214015946"
"Senegal"	"2002"	"14"	"Male"	"0.1334769496"	"."	"0.5012494614"	"2000"	"."
"Senegal"	"2002"	"14"	"Female"	"0.1519756839"	"0.9635933106"	"0.3912529551"	"2000"	"0.0364066894"
"Senegal"	"2002"	"15"	"Male"	"0.1141549245"	"."	"0.3826621844"	"2000"	"."
"Senegal"	"2002"	"15"	"Female"	"0.222200172"	"0.8974554985"	"0.2657934775"	"2000"	"0.1025445015"
"Senegal"	"2002"	"16"	"Male"	"0.1045655376"	"."	"0.3767488954"	"2000"	"."
"Senegal"	"2002"	"16"	"Female"	"0.2582704585"	"0.8387819668"	"0.2557001907"	"2000"	"0.1612180332"
"Senegal"	"2002"	"17"	"Male"	"0.1001056778"	"."	"0.3308675185"	"2000"	"."
"Senegal"	"2002"	"17"	"Female"	"0.3201008192"	"0.7460016265"	"0.2079395085"	"2000"	"0.2539983735"
"Senegal"	"2002"	"18"	"Male"	"0.1040528233"	"."	"0.2465846995"	"2000"	"."
"Senegal"	"2002"	"18"	"Female"	"0.4157496561"	"0.6356259278"	"0.143741403"	"2000"	"0.3643740722"
"Senegal"	"2002"	"19"	"Male"	"0.1088025572"	"."	"0.2707155151"	"2000"	"."
"Senegal"	"2002"	"19"	"Female"	"0.3859712664"	"0.6307904253"	"0.1768682844"	"2000"	"0.3692095747"
"Senegal"	"2002"	"20"	"Male"	"0.1497460255"	"."	"0.1442707303"	"2000"	"."
"Senegal"	"2002"	"20"	"Female"	"0.5719819611"	"0.4295790671"	"0.0795559667"	"2000"	"0.5704209329"
"Senegal"	"2002"	"21"	"Male"	"0.1356290591"	"."	"0.207672557"	"2000"	"."
"Senegal"	"2002"	"21"	"Female"	"0.4598193058"	"0.5090909091"	"0.1331431289"	"2000"	"0.4909090909"
"Senegal"	"2002"	"22"	"Male"	"0.1743599881"	"."	"0.1426312148"	"2000"	"."
"Senegal"	"2002"	"22"	"Female"	"0.5747742664"	"0.3943560058"	"0.0827689992"	"2000"	"0.6056439942"
"Senegal"	"2002"	"23"	"Male"	"0.1952630129"	"."	"0.1218672542"	"2000"	"."
"Senegal"	"2002"	"23"	"Female"	"0.5648317612"	"0.375723589"	"0.0753202872"	"2000"	"0.624276411"
"Senegal"	"2002"	"24"	"Male"	"0.2356742783"	"."	"0.106563263"	"2000"	"."
"Senegal"	"2002"	"24"	"Female"	"0.5991998815"	"0.3416604057"	"0.0650466736"	"2000"	"0.6583395943"
"Chad"	"2004"	"15"	"Female"	"0.1117263407"	"0.9782989502"	"0.3051387964"	"2000"	"0.0217010498"
"Chad"	"2004"	"16"	"Female"	"0.3017629495"	"0.8294878864"	"0.2121573241"	"2000"	"0.1705121136"
"Chad"	"2004"	"17"	"Female"	"0.4581702173"	"0.6801879891"	"0.2203626147"	"2000"	"0.3198120109"
"Chad"	"2004"	"18"	"Female"	"0.6283299529"	"0.4977132269"	"0.1437637979"	"2000"	"0.5022867731"
"Chad"	"2004"	"19"	"Female"	"0.7305258154"	"0.3822825643"	"0.1591904898"	"2000"	"0.6177174357"
"Chad"	"2004"	"20"	"Female"	"0.8158750947"	"0.2524530906"	"0.073604886"	"2000"	"0.7475469094"
"Chad"	"2004"	"21"	"Female"	"0.8156567623"	"0.1880456061"	"0.0860957497"	"2000"	"0.8119543939"
"Chad"	"2004"	"22"	"Female"	"0.8739823422"	"0.1531341963"	"0.0512276108"	"2000"	"0.8468658037"
"Chad"	"2004"	"23"	"Female"	"0.8338071572"	"0.1497935632"	"0.0870051142"	"2000"	"0.8502064368"
"Chad"	"2004"	"24"	"Female"	"0.9210621158"	"0.0649197523"	"0.0295335087"	"2000"	"0.9350802477"
"Togo"	"1998"	"15"	"Female"	"0.0227476309"	"0.9865617727"	"0.5103866164"	"2000"	"0.0134382273"
"Togo"	"1998"	"16"	"Female"	"0.0854284517"	"0.9366519627"	"0.5005846179"	"2000"	"0.0633480373"
"Togo"	"1998"	"17"	"Female"	"0.1466654933"	"0.8648981019"	"0.3863756112"	"2000"	"0.1351018981"
"Togo"	"1998"	"18"	"Female"	"0.3127991513"	"0.7560591194"	"0.2519079509"	"2000"	"0.2439408806"
"Togo"	"1998"	"19"	"Female"	"0.4208558305"	"0.6134299183"	"0.2131469062"	"2000"	"0.3865700817"
"Togo"	"1998"	"20"	"Female"	"0.5563341295"	"0.4921095381"	"0.1227816123"	"2000"	"0.5078904619"
"Togo"	"1998"	"21"	"Female"	"0.5134829886"	"0.4721189368"	"0.1294643002"	"2000"	"0.5278810632"
"Togo"	"1998"	"22"	"Female"	"0.6312166959"	"0.3605130189"	"0.0732601971"	"2000"	"0.6394869811"
"Togo"	"1998"	"23"	"Female"	"0.7024452167"	"0.3112024227"	"0.0551735307"	"2000"	"0.6887975773"
"Togo"	"1998"	"24"	"Female"	"0.7919494538"	"0.1932478072"	"0.0385743235"	"2000"	"0.8067521928"
"Tanzania"	"2002"	"12"	"Male"	"0.0071870552"	"."	"0.8276013214"	"2000"	"."
"Tanzania"	"2002"	"12"	"Female"	"0.0113824747"	"0.9966751788"	"0.819684199"	"2000"	"0.0033248212"
"Tanzania"	"2002"	"13"	"Male"	"0.0085913261"	"."	"0.8169921341"	"2000"	"."
"Tanzania"	"2002"	"13"	"Female"	"0.0143267634"	"0.9927696694"	"0.7946721478"	"2000"	"0.0072303306"
"Tanzania"	"2002"	"14"	"Male"	"0.0081256396"	"."	"0.7783694743"	"2000"	"."
"Tanzania"	"2002"	"14"	"Female"	"0.0230666611"	"0.9862788625"	"0.7367254344"	"2000"	"0.0137211375"
"Tanzania"	"2002"	"15"	"Male"	"0.0111125799"	"."	"0.6678532355"	"2000"	"."
"Tanzania"	"2002"	"15"	"Female"	"0.0552143473"	"0.9671646508"	"0.6088691725"	"2000"	"0.0328353492"
"Tanzania"	"2002"	"16"	"Male"	"0.0143812581"	"."	"0.5717207425"	"2000"	"."
"Tanzania"	"2002"	"16"	"Female"	"0.1101663124"	"0.9298142822"	"0.4679728597"	"2000"	"0.0701857178"
"Tanzania"	"2002"	"17"	"Male"	"0.0225692267"	"."	"0.4169108736"	"2000"	"."
"Tanzania"	"2002"	"17"	"Female"	"0.2144523487"	"0.8434264693"	"0.3051566016"	"2000"	"0.1565735307"
"Tanzania"	"2002"	"18"	"Male"	"0.0529334876"	"."	"0.2762660439"	"2000"	"."
"Tanzania"	"2002"	"18"	"Female"	"0.3903365064"	"0.6825676993"	"0.162378098"	"2000"	"0.3174323007"
